DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,FEX_C
7886017,1,3,58.9446422373123
7886017,1,4,58.9446422373123
7886020,1,1,58.9446422373123
7886018,1,1,235.778568949249
7886030,1,1,172.250323705021
7763421,1,5,59.6814502652787
7763426,1,1,160.166581711626
7763424,1,2,59.6814502652787
7763425,1,1,156.709969129948
7763421,1,1,59.6814502652787
7701517,1,1,153.09041488822
7701519,1,1,235.778568949249
7701518,1,2,235.778568949249
7701519,1,2,235.778568949249
7696691,1,1,189.482335271582
7696695,1,1,179.156995126489
7701518,1,1,235.778568949249
7696691,1,2,189.482335271582
7647249,1,2,75.1318515906777
7647257,1,6,51.1942145902816
7647249,1,1,75.1318515906777
7647257,1,5,51.1942145902816
7647252,1,1,120.193510688002
7647257,1,2,51.1942145902816
7647252,1,2,120.193510688002
7647255,1,1,172.928586860938
7647257,1,8,51.1942145902816
7886055,1,1,58.9446422373123
7886061,1,2,144.879082337004
7886063,1,1,159.457658666245
7886056,1,3,58.9446422373123
7886054,1,1,134.64679736373
7886058,1,1,58.9446422373123
7886060,1,3,58.9446422373123
7886056,1,1,58.9446422373123
7886055,1,5,58.9446422373123
7763382,1,2,83.583282964846
7763389,1,2,212.200712054324
7763389,1,1,212.200712054324
7763390,2,2,212.200712054324
7763386,1,2,114.663633106517
7763382,1,1,83.583282964846
7763382,1,3,83.583282964846
7763381,1,4,57.9854366854709
7763384,1,1,87.0618200405696
7763386,1,1,114.663633106517
7696687,1,2,110.258136417305
7701514,1,1,53.4008253074844
7696685,1,3,37.7307064804163
7696684,1,1,61.9206966046488
7696685,1,1,37.7307064804163
7701514,1,2,53.4008253074844
7647262,1,2,151.342041182686
7647261,1,2,138.228991450813
7647268,1,1,73.1799723214396
7647263,1,1,180.141251701377
7647259,1,1,94.6712639673996
7647267,1,5,64.4616743911907
7647268,1,6,73.1799723214396
7647265,1,1,92.7895430469388
7647267,1,1,64.4616743911907
7886049,1,1,98.1469120992286
7886040,1,6,39.3028192504337
7886043,1,2,51.1416028705713
7886041,1,1,108.253688559052
7886045,1,1,39.3028192504337
7886040,1,1,39.3028192504337
7886046,1,3,39.3028192504337
7886051,1,4,99.4997622722142
7886046,1,1,39.3028192504337
7886040,1,2,39.3028192504337
7886051,1,5,99.4997622722142
7886048,1,4,39.3028192504337
7886051,1,1,99.4997622722142
7763410,1,2,121.717266965606
7763415,1,1,94.021561766766
7763415,1,2,94.021561766766
7763412,1,1,82.5699504677331
7763410,1,1,121.717266965606
7763413,1,1,86.1033175159965
7701511,1,2,78.791514290752
7696677,1,1,41.9230072004626
7701512,1,1,41.9230072004626
7696681,1,1,41.9230072004626
7701510,1,2,110.080320351083
7701512,1,3,41.9230072004626
8022183,1,1,74.5107883389422
8023790,1,1,253.311739729147
8022183,1,4,74.5107883389422
8022178,1,1,74.5107883389422
8023790,1,2,253.311739729147
8022179,1,3,153.351584466883
7795731,1,9,65.5694937382691
7795731,1,4,65.5694937382691
7795723,1,1,84.2428864845343
7795724,1,2,65.5694937382691
7795723,1,4,84.2428864845343
7795731,1,1,65.5694937382691
7795723,1,3,84.2428864845343
7795730,1,4,65.5694937382691
7719629,1,2,65.5694937382691
7719623,1,2,161.162197640569
7719622,1,1,103.809911327942
7719627,1,1,162.136114712611
7719629,1,1,65.5694937382691
8022172,1,1,168.922977494489
8022172,1,2,168.922977494489
8023787,1,1,295.062721822211
8022171,1,1,211.444457613473
7795737,1,1,262.277974953076
7795741,1,1,252.130908604785
7795734,1,2,172.170637508259
7795733,1,1,161.162197640569
7795735,1,3,65.5694937382691
7795735,1,1,65.5694937382691
7795742,1,1,187.950628989754
7795734,1,1,172.170637508259
7734469,1,1,172.170637508259
7719637,1,1,161.162197640569
7719636,1,1,65.5694937382691
7719634,1,1,134.241958832885
7734469,1,2,172.170637508259
7719632,1,2,180.330933451408
7719634,1,2,134.241958832885
8034064,1,2,108.823848417174
8034069,1,1,132.291588669122
8034067,1,1,175.076035660544
8034070,1,2,143.58199194389
8034071,1,1,147.396467920555
8034072,1,3,76.5844422586675
8034070,1,1,143.58199194389
8034063,1,1,108.475837486697
8034065,1,1,133.234444266219
8034065,1,4,133.234444266219
7798965,1,2,59.2187668580796
7798960,1,3,59.2187668580796
7798962,1,2,59.2187668580796
7798968,1,1,146.432437236238
7798962,1,3,59.2187668580796
7719649,1,4,133.860607165347
7719639,1,1,73.4512540939155
7719641,1,1,69.3952142545183
7719649,1,3,133.860607165347
7719643,1,1,130.679609192744
7719648,1,2,124.711609801158
7719644,1,1,127.269281757122
7719646,1,1,117.383553130176
7701513,1,1,119.123297554388
7696687,1,1,110.258136417305
7763387,1,1,148.20432657216
7763384,1,2,87.0618200405696
7886061,1,1,144.879082337004
7647255,1,2,172.928586860938
7647254,1,1,137.591419315351
7647257,1,1,51.1942145902816
7696695,1,2,179.156995126489
7763425,1,2,156.709969129948
7763421,1,6,59.6814502652787
7886055,1,4,58.9446422373123
7886016,1,1,162.354127888989
7886014,1,1,58.9446422373123
7647239,1,1,152.879354794835
7647265,1,2,92.7895430469388
7798967,1,1,163.651099092643
8034063,1,2,108.475837486697
8034066,1,2,123.226771659228
7719631,1,1,165.62311076139
7795741,1,2,252.130908604785
8022174,1,1,92.017160541632
7719622,1,2,103.809911327942
7795724,1,1,65.5694937382691
7795728,1,1,119.706233258891
8023789,1,1,191.987080688601
7763414,1,1,181.860932766809
7886043,1,1,51.1416028705713
7886040,1,5,39.3028192504337
7886052,1,1,64.5007256298424
7647261,1,1,138.228991450813
7775523,1,2,18.2846043290824
7775527,1,1,24.1924723334305
7778089,1,3,23.0734437718757
7775522,1,1,16.0388455394755
7778089,1,4,23.0734437718757
7775521,1,1,25.0436081314377
7778089,1,1,23.0734437718757
7778096,1,2,21.4977209130913
7764318,1,4,11.4130970483535
7737183,1,1,18.7221865743861
7740084,1,6,18.7221865743861
7737181,1,1,18.8163806142976
7690279,1,1,27.1038131174032
7691487,1,2,28.8701070089018
7678659,1,1,39.8015843968405
7641440,1,1,29.1367448725552
7648321,1,2,12.5094226889036
7641446,1,1,25.2176324455204
8024335,1,2,49.5809377419633
8027679,1,2,15.830918901629
8024338,1,2,63.3236756065159
8024333,1,1,31.2152235989202
7983285,1,2,15.1099226092887
7983297,1,1,27.6770601425123
7983283,1,1,22.953170634056
7983285,1,1,15.1099226092887
7971108,1,2,11.624645064666
7967675,1,2,10.4382684328568
7967675,1,1,10.4382684328568
7979741,1,2,19.7161755124579
7895740,1,2,32.3065958678861
7895694,1,3,26.4980387033627
7895740,1,1,32.3065958678861
7895694,1,1,26.4980387033627
7895696,1,1,14.6502639906785
7873111,1,1,20.4688729238203
7871304,1,1,27.2891830046883
7873161,1,1,37.8472088717027
7871303,1,1,31.2630761490164
7811410,1,2,31.7460595385232
7811410,1,3,31.7460595385232
7811420,1,2,48.7098578903589
7811409,1,3,31.7460595385232
7771405,1,1,19.5192942348322
7771423,1,1,26.4811121845218
7760142,1,4,8.12309619587058
7760155,1,2,8.12309619587058
7760150,1,1,24.6458927049967
7760151,1,2,18.7208343634657
7760150,1,2,24.6458927049967
7760153,1,2,24.6458927049967
7760152,1,4,8.12309619587058
7760155,1,1,8.12309619587058
7760153,1,1,24.6458927049967
7760148,1,1,8.84887283110069
7760152,1,2,8.12309619587058
7730672,1,2,33.283887243353
7730667,1,1,33.283887243353
7730675,1,2,8.32097181083826
7730673,1,1,8.32097181083826
7688652,1,1,22.5641995478002
7638252,1,2,42.111438246286
7638257,1,2,31.4234804571729
7638250,1,1,42.9797898532674
7635358,1,1,41.3586535322564
8017067,1,2,19.6052493195185
8019667,1,3,8.44315674753545
8017067,1,4,19.6052493195185
8019667,1,10,8.44315674753545
8004653,1,2,16.7495316007201
8007869,1,2,20.3617877889829
7963450,1,1,30.6851935346358
7963452,1,2,11.8797739379314
7963450,1,2,30.6851935346358
7963486,1,1,39.0007487147201
7951876,1,1,13.7987421658258
7919543,1,2,18.1886714113965
7919566,1,2,17.2561051709447
7951894,1,1,25.3840699075815
7919543,1,1,18.1886714113965
7951892,1,1,28.0618170053
7868573,1,1,33.0927142203511
7868544,1,1,29.4964390340286
7864835,1,1,11.7893957606433
7806427,1,1,27.3048198094888
7811335,1,2,31.6637975935051
7811331,1,1,12.8664415395384
7811345,1,1,22.6703716546737
7806426,1,2,28.4330635801894
7797025,1,3,9.00672775570748
7797099,1,1,10.3652542410446
7794098,1,1,22.8248246152796
7797023,1,2,12.1119267713637
7797026,1,1,16.0904518095925
7797023,1,1,12.1119267713637
7751410,1,2,11.3673890791775
7724195,1,10,7.68089705615839
7721330,1,2,29.0618516787206
7721327,1,2,29.0618516787206
7724195,1,2,7.68089705615839
7724231,1,1,30.7235882246336
7724191,1,1,16.4011132186398
7708618,1,6,20.2311549730207
7708618,1,3,20.2311549730207
7708617,1,1,28.5446093159556
7708616,1,2,38.2273648059109
7708625,1,5,18.4590007003497
7665871,1,1,38.4830408817788
7661739,1,1,29.8552173547258
7661739,1,2,29.8552173547258
7672935,1,1,19.2818467736969
7663118,1,1,43.0075088355503
7665876,1,1,41.7656224824051
7665885,2,1,39.75595046287
7631061,1,1,32.7788379816247
7631047,1,1,34.1686095704526
8012236,1,1,14.0021480311327
8012227,1,1,14.0021480311327
8012230,1,1,17.026485599411
8012339,1,2,33.0047801290471
8012234,1,3,10.7939439630169
8022461,1,1,33.0047801290471
8012219,1,3,8.6350466736158
8022461,1,2,33.0047801290471
8012271,1,1,16.1281815334964
8012234,1,1,10.7939439630169
8012268,1,1,14.4627032534152
8012238,1,1,19.9001752850888
7998473,1,1,24.3154622166333
7998473,1,3,24.3154622166333
7998478,1,1,25.5035229267289
7955530,1,2,22.8593993770741
7955463,1,1,30.6851935346358
7955469,1,1,30.0979245237993
7955498,1,3,29.7399550698307
7955457,1,1,23.6500313124279
7955474,1,2,11.8797739379314
7914559,1,1,21.3025769986737
7912310,1,1,19.3291744673941
7910467,1,2,26.4980387033627
7914569,1,2,19.9244252609341
7860644,1,1,25.4637374311529
7860659,1,1,18.4261636932491
7860650,1,1,8.84204682048245
7860648,1,1,8.84204682048245
7860655,1,4,8.84204682048245
7860653,1,2,19.6177573618375
7801705,1,1,35.9510105434622
7801719,1,5,14.4432645251301
7801716,1,1,20.0277473019064
7789388,1,1,20.3794733312855
7792097,1,2,20.2167092808302
7742909,1,1,36.5539328814176
7742873,1,1,36.5539328814176
7714953,1,1,18.8090476573252
7714949,1,2,29.0477561396536
7714998,1,1,29.0477561396536
7721372,1,1,21.5948428594771
7714956,1,3,7.26193903491339
7703911,1,1,33.7444245199861
7703911,2,1,33.7444245199861
7703897,1,1,13.9462473534192
7706917,1,1,13.1294465054531
7655949,1,3,11.2584804200132
7655949,1,1,11.2584804200132
7655901,1,3,22.6958692009684
7648424,1,1,26.2230703852997
8035576,1,1,20.7977794888993
8029887,1,1,12.3129369234892
7992930,1,1,22.7297050824495
7991494,1,2,21.9469825918059
7991494,1,1,21.9469825918059
7991486,1,2,17.2385789890674
7991490,1,2,19.7383922356423
7992924,1,1,27.9702607318528
7976543,1,2,29.1717927257796
7981422,1,4,16.6590553660526
7976497,1,1,38.42798230425
7907105,1,1,32.7787659629699
7907072,1,1,38.6391750791809
7907072,1,2,38.6391750791809
7881495,1,1,36.0335469130101
7883486,1,2,21.099439595664
7830666,1,1,28.7276928966102
7830670,1,5,11.0364951697553
7830670,1,3,11.0364951697553
7830667,1,2,32.5181217905918
7830670,1,1,11.0364951697553
7780801,1,3,17.2602778485161
7785260,1,2,15.0112129261791
7782141,1,4,23.6297638229153
7768400,1,1,13.7077248305316
7764297,1,2,15.3400299997567
7764298,1,6,13.7077248305316
7764294,1,2,16.251414210837
7764292,1,2,42.9536868083327
7737196,1,3,16.0847348704803
7734752,1,1,11.9521103421898
7699478,1,1,17.2855459420993
7697245,1,1,6.59165871394344
7697247,1,2,17.3038050737202
7699498,1,1,12.4593609296605
7697232,1,6,6.35615696053908
7678636,1,1,8.88428223143761
7678642,1,1,8.88428223143761
7678641,1,5,14.1647457253247
7683337,1,3,8.88428223143761
7678636,1,6,8.88428223143761
7678655,1,1,8.88428223143761
7678634,1,3,23.6040400106786
7641462,1,4,7.88093629400925
7648342,1,2,15.3600817931073
7648348,1,2,7.88093629400925
7641464,1,1,20.9109323359376
7648342,1,1,15.3600817931073
8027722,1,1,77.1445884323763
7988816,1,1,12.7259099827796
7988818,1,1,11.0657171820671
7986229,1,1,17.7936139407851
7965823,1,2,19.2096261771405
7967682,1,1,26.8001270199406
7971106,1,1,26.1123949573867
7899733,1,1,20.4005894626686
7902251,1,1,27.4094157088456
7902261,1,1,23.5696741063618
7873145,1,1,17.2473956290952
7873155,1,2,20.9752455353092
7873139,1,1,17.5613971783015
7873155,1,1,20.9752455353092
7817197,1,1,21.4086772528177
7817138,1,6,6.3210567988505
7817138,1,10,6.3210567988505
7817138,1,9,6.3210567988505
7817196,1,1,15.3688436038442
7811357,1,3,6.3210567988505
7817138,1,3,6.3210567988505
7811357,1,1,6.3210567988505
7811362,1,2,16.7351139441586
7811357,1,4,6.3210567988505
7811411,1,1,13.0591069636206
7811385,1,1,18.7277569191794
7811385,1,2,18.7277569191794
7778048,1,2,12.2529689614869
7778056,1,1,15.4091870255864
7755173,1,2,6.6461696148032
7756833,1,2,26.5846784592128
7760160,1,2,6.6461696148032
7730625,1,2,17.8788033536875
7730632,1,2,8.32097181083826
7730629,1,3,8.32097181083826
7730633,1,2,13.8554922132487
7730633,1,1,13.8554922132487
7730626,1,1,8.32097181083826
7730632,1,4,8.32097181083826
7730628,1,2,8.32097181083826
7691492,1,1,28.7934101377737
7691482,1,2,8.87429412955254
7690299,2,2,29.9531945738137
7672964,1,5,14.2148515703002
7669821,1,2,34.4171755007805
7635346,1,2,25.4946517634858
7635353,1,2,18.5644568817846
7638258,1,1,10.9457448527906
7635357,1,3,22.0654283898304
8017064,1,2,8.44315674753545
8017023,1,2,15.2399565093691
8019703,1,2,8.44315674753545
8015691,1,2,8.44315674753545
8017061,1,1,30.4128571654481
7983325,1,2,39.5140033950233
7983318,1,2,30.05127523404
7983313,1,6,16.2454235701961
7983301,1,1,44.397039960204
7983316,1,2,34.7702320663506
7983318,1,1,30.05127523404
7960531,1,2,28.4138546600108
7895700,1,2,34.3856678392145
7895772,1,1,33.0380406106615
7868605,1,2,21.4011898492772
7864840,1,1,25.517158134254
7868577,1,1,29.8192460039876
7868578,1,1,21.1682521121969
7811325,1,3,16.8379948467128
7811323,1,1,25.4629596585431
7806420,1,2,43.1471996253427
7806421,1,1,41.8373359489091
7773771,1,1,40.2356414970099
7771383,1,1,43.0703218036966
7751387,1,7,6.09232214690294
7751387,1,8,6.09232214690294
7751386,1,1,6.09232214690294
7751372,1,1,6.09232214690294
7751409,1,2,24.3692885876117
7751364,1,1,24.3692885876117
7751363,1,1,24.3692885876117
7751384,1,2,6.09232214690294
7737163,1,2,7.13226155214708
7737162,1,2,7.13226155214708
7737163,1,3,7.13226155214708
7721366,1,2,16.7903422623034
7721366,1,1,16.7903422623034
7721360,1,1,7.13226155214708
7721358,1,1,21.2092206655578
7724217,1,1,9.57648913781899
7721376,1,1,21.2092206655578
7686459,1,1,22.2235851232274
7663120,1,1,12.5469139138366
7665883,1,2,13.2989343471742
7631137,1,1,4.92558518375578
7631112,1,1,16.8868798434098
7631114,1,2,11.0613912144341
7631149,1,2,4.92558518375578
7631111,1,3,4.93818203449331
7631113,1,1,7.16419406068206
8012306,1,1,9.59449630401756
8012298,1,1,36.364452459706
8012288,1,1,9.59449630401756
8012303,1,2,9.59449630401756
8012302,1,7,9.59449630401756
8004671,1,2,15.7534804641048
8004662,1,1,17.22067004517
8007880,1,1,9.49278441528435
8007886,1,5,8.46895392522413
8004673,1,1,18.3078070244855
8007880,1,2,9.49278441528435
8007879,1,1,12.1620957484114
8007886,1,3,8.46895392522413
7955558,1,2,19.8896982620076
7955548,1,1,19.09300931044
7955548,1,2,19.09300931044
7981462,1,2,13.7747052677639
7981462,1,1,13.7747052677639
7955550,1,1,11.885228742334
7919559,1,1,20.7972031622034
7916524,1,1,19.4386457102451
7916522,1,1,7.86040946385218
7919550,1,2,19.0644823566722
7919551,1,3,10.3463993878481
7919569,1,1,8.80279032932023
7860633,1,3,8.57410600774056
7860627,1,1,22.9660625736981
7860627,1,2,22.9660625736981
7860669,1,1,16.8060334171414
7860633,1,6,8.57410600774056
7860633,1,1,8.57410600774056
7860633,1,2,8.57410600774056
7801736,1,1,44.198308356742
7801744,1,1,22.7394617649975
7794108,1,1,27.5479689445815
7797050,1,1,13.4780269897888
7797050,1,2,13.4780269897888
7797046,1,1,13.2789668263878
7794109,1,1,25.3998355982156
7794111,1,1,31.9841815469268
7742896,1,1,23.5430303882944
7742904,1,1,22.870064519041
7714946,1,2,11.0946290811177
7717354,1,1,11.0946290811177
7717416,1,2,33.951614925706
7717416,1,1,33.951614925706
7708639,1,1,32.428724581244
7708643,1,2,21.5192608540366
7658665,1,3,12.5755934745725
7648405,1,1,35.5141287041591
7648402,1,1,25.4946517634858
8031518,1,1,11.3982616091729
8031496,1,2,37.3757528505076
8031518,1,2,11.3982616091729
8031495,1,1,34.1515419169534
8029884,1,1,18.0649886906611
7998484,1,1,21.7218675319328
7998494,1,1,19.6926021312911
8000035,1,3,14.5710676454934
7998477,1,1,16.1103289136618
7979768,1,7,11.8797739379314
7976509,1,2,35.1036831324882
7974310,1,1,18.7088807136522
7976506,1,1,34.382202935749
7976508,1,1,18.4409097792217
7912287,1,1,39.747058055044
7912287,1,2,39.747058055044
7914533,1,1,49.4775702955002
7914533,1,2,49.4775702955002
7914526,1,1,44.5670028309372
7914535,1,4,36.6324995114055
7914522,1,1,36.8644329625735
7887359,1,1,14.3936388429146
7830693,1,1,21.4740065062259
7820468,1,1,12.714339024277
7830617,1,2,16.7951897577685
7830616,1,2,10.3261789022016
7820466,1,1,18.9194934258416
7830616,1,3,10.3261789022016
7830616,1,1,10.3261789022016
7830618,1,1,30.221872653459
7820467,1,2,14.4831920663965
7830616,1,4,10.3261789022016
7789382,1,1,25.1496683758751
7792133,1,2,19.3131079185648
7764308,1,3,13.8461866975067
7764313,1,1,31.1864516168741
7768407,1,2,26.5151011739097
7764311,1,3,26.5995509008414
7764311,1,1,26.5995509008414
7764314,1,1,49.3519811978341
7737184,1,5,7.39641938741178
7734754,1,1,19.797025948279
7740087,1,2,19.6958963823402
7737187,1,1,29.5856775496471
7737184,1,2,7.39641938741178
7737184,1,6,7.39641938741178
7734746,1,1,25.7877653931351
7706912,1,1,9.63054084930164
7703913,1,1,24.0808578114599
7706909,1,1,26.2178864753336
7701803,1,2,9.63054084930164
7706912,1,3,9.63054084930164
7678628,1,1,12.8545645157979
7683308,1,5,13.1820444912809
7683314,1,1,9.59700656248388
7678635,1,2,18.4375626820899
7676439,1,1,11.3878076544715
7678632,1,1,31.9834160331754
7648360,1,2,11.8471853750227
8022487,1,2,25.3294702426064
8024308,1,1,22.4122771315489
8027687,1,4,9.24985795533303
8027694,1,1,20.8543256333384
8027694,1,2,20.8543256333384
8022485,1,1,21.3818399591583
8024310,1,1,6.33236756065159
7992941,1,1,38.4403613090449
7991479,1,1,30.2897656571684
7971144,1,2,37.7697141347915
7967685,1,1,39.4523916873888
7967700,1,2,35.9930744110177
7967700,1,1,35.9930744110177
7981419,1,1,15.2739950630547
7971120,1,1,30.030584535961
7907059,1,2,27.0500811763494
7907067,1,1,24.8833395158601
7904144,1,2,26.7654300924528
7907059,1,1,27.0500811763494
7876450,1,6,10.4794628983496
7876449,1,3,29.4157459736454
7876451,1,2,14.3756369280015
7876450,1,1,10.4794628983496
7871313,1,1,20.113029703156
7871315,1,2,11.918737204837
7817172,1,1,25.4668934742983
7811403,1,2,9.39676611669558
7811406,1,1,24.1822594695209
7817202,1,1,16.0385709868881
7782156,1,4,11.2584096946343
7785298,1,2,15.1399084642046
7782158,1,2,22.4356090358425
7782147,1,1,31.9841815469268
7756811,1,1,40.6154809793529
7730552,1,1,22.6344099504707
7730623,1,1,7.39641938741178
7730546,1,1,15.7930396742308
7730555,1,2,15.8922696477222
7730556,1,2,15.8922696477222
7730545,1,1,7.39641938741178
7730564,1,1,24.8321313590664
7730590,1,2,15.7936645809124
7697234,1,1,22.5037383413622
7695693,1,1,13.2125123437187
7668360,1,1,23.8105278920643
7668360,1,2,23.8105278920643
7668358,1,1,26.2240858023866
7668362,1,1,11.8352207529638
7669811,1,1,31.0142216079277
7668357,1,1,25.5543503756493
7638242,1,2,23.9192681410424
7635354,1,1,19.0459158919167
7638245,1,1,17.011213689155
8017044,1,6,15.830918901629
8017046,1,5,19.6399885036281
7988837,1,1,35.8363546595788
7988825,1,2,30.4487058314411
7988832,1,2,50.250986328821
7986240,1,2,40.3609454183672
7988832,1,1,50.250986328821
7988831,1,1,14.7685668819965
7988834,1,3,26.8417625081479
7988835,1,2,33.8538386950079
7988834,1,1,26.8417625081479
7963434,1,4,24.0766699639371
7963431,1,2,22.3814426318752
7959210,1,1,39.1685924360801
7960536,1,2,27.1635746370633
7960515,1,2,40.8764480866491
7960536,1,1,27.1635746370633
7899719,1,1,34.0951076614394
7902235,1,1,34.5304279316116
7899713,1,2,34.0951076614394
7902239,1,1,34.0951076614394
7898693,1,2,31.2210375808569
7873105,1,2,31.1455185943176
7868592,1,1,50.5293414440221
7868582,1,1,40.0718653467296
7868591,1,1,44.7288690059815
7864847,1,1,41.6679339782502
7864850,1,1,31.5959051611741
7805059,1,1,38.5795294298103
7811295,1,6,10.2717172981321
7811295,1,1,10.2717172981321
7806398,1,1,10.2717172981321
7805058,1,1,28.7647997502284
7806394,1,5,10.2717172981321
7805056,1,1,38.5795294298103
7806428,1,2,29.2259147342153
7778023,1,3,23.3659246487879
7778023,1,2,23.3659246487879
7778016,1,1,14.7860556290241
7778006,1,1,23.1913756729934
7778011,1,1,24.2210171548195
7778026,1,2,16.9607725964828
7778077,1,2,21.2294694912373
7748180,1,1,54.1539746391372
7751299,1,10,13.5384936597843
7751299,1,6,13.5384936597843
7751383,1,3,13.5384936597843
7751329,1,1,27.117000155638
7748174,1,1,24.5789701664394
7751308,1,1,38.1496873498456
7751295,1,3,13.5384936597843
7751321,1,1,13.5384936597843
7751383,1,2,13.5384936597843
7724202,1,2,15.0559183352632
7720041,1,7,23.2746246987194
7720041,1,1,23.2746246987194
7720041,1,3,23.2746246987194
7724202,1,1,15.0559183352632
7691479,1,1,8.02545070775136
7695690,1,1,15.7084618662116
7691467,1,2,15.3355665523631
7691479,1,7,8.02545070775136
7691467,1,1,15.3355665523631
7691470,1,3,22.1957996069555
7703868,1,1,18.9678775932259
7628224,2,2,34.5182097377745
7631071,1,2,26.6520756192863
7628224,3,2,34.5182097377745
7631080,1,3,9.95067713890057
7631074,1,1,9.95067713890057
7631080,1,5,9.95067713890057
8012235,1,1,7.91545945081449
8012254,1,1,23.2955976040845
8012240,1,1,11.5411083840414
8012223,1,6,7.91545945081449
7983292,1,2,9.84571125466431
7988783,1,1,34.9457830082226
7988784,1,2,9.84571125466431
7988792,1,1,20.5674624131141
7988785,1,1,19.0032746068928
7983308,1,1,14.670948775073
7955503,1,1,27.0612658222154
7955496,1,2,11.8797739379314
7895748,1,1,25.5748368820363
7895745,1,2,14.0888582717224
7895738,1,2,16.3174666890197
7895738,1,1,16.3174666890197
7895734,1,5,6.77204507654957
7895739,1,1,16.2653557231653
7860643,1,2,45.9296358101248
7860604,1,3,27.8418060162411
7860618,1,1,41.5984398216682
7801726,1,2,27.1843555904391
7801727,1,1,15.6418474317082
7773775,1,1,19.5896668050357
7773778,1,1,18.9238894697057
7773777,1,2,11.8801640644374
7745858,1,3,37.8164083264659
7717422,1,5,11.0946290811177
7717361,1,3,11.0946290811177
7717360,1,3,11.0946290811177
7717364,1,2,11.0946290811177
7714967,1,2,15.0456058412888
7717361,1,2,11.0946290811177
7717422,1,3,11.0946290811177
7714967,1,1,15.0456058412888
7717369,1,1,33.951614925706
7717422,1,13,11.0946290811177
7688649,1,12,8.8279957785265
7688649,1,6,8.8279957785265
7686436,1,1,15.883476191671
7688649,1,7,8.8279957785265
7686436,1,2,15.883476191671
7686442,1,3,11.7548427621283
7688649,1,5,8.8279957785265
7686442,1,1,11.7548427621283
7686440,1,1,20.0470778830777
7658604,1,2,8.88428223143761
7658610,1,1,9.40979805485769
7658612,1,5,12.3725376843713
7658603,1,2,11.6881434894656
7658669,1,1,18.9343472078265
7631040,1,7,12.1619387253229
7631024,1,1,16.8721742848478
8012283,1,2,32.2713405706238
8012286,1,1,8.44315674753545
8012313,1,1,33.3699872322092
8012300,1,1,8.44315674753545
7998491,1,1,34.9629347313447
8000052,1,1,22.145671787589
7998490,1,1,27.911313678821
7955429,1,4,22.1379191803349
7955439,1,1,30.1501428974332
7955435,1,2,29.7026263613015
7955435,1,1,29.7026263613015
7955418,1,1,47.5190957517256
7912294,1,1,21.7775009599052
7912292,1,2,27.9385275253256
7912302,1,1,36.9414310518302
7912299,1,2,23.3059527335643
7860592,1,1,19.5726489041345
7860591,1,1,10.1726246369357
7860595,1,1,29.1565960927879
7860592,1,2,19.5726489041345
7860603,1,1,12.9570465728996
7801759,1,1,17.6581938641188
7801739,1,1,20.2287804271393
7801743,1,1,22.6030115607704
7787390,1,1,17.8894689861015
7787396,1,1,23.6404659893889
7787398,1,5,15.4438765072449
7787400,1,2,20.3705975131756
7742839,1,1,42.7679688962379
7742841,1,1,15.2308053672573
7742849,1,1,52.5751645834957
7717406,1,1,17.3370214338788
7717409,1,2,23.9942698438634
7703884,1,5,14.7162402605936
7703884,1,2,14.7162402605936
7658618,1,1,19.202508579243
7658620,1,2,35.1372317665177
7658560,1,1,23.5880304897925
7658563,1,3,10.6611386777251
7658626,1,1,35.1372317665177
8029868,1,1,33.2640625247089
8035566,1,2,30.2812812446242
8035566,1,1,30.2812812446242
7992925,1,1,23.5749621643183
7992920,1,3,14.2671753393673
7995628,1,3,19.7065982701113
7991487,1,1,15.660106569789
7991489,1,1,18.4035600563112
7991485,1,1,18.9494416370139
7992923,1,3,11.7822236358948
7976510,1,1,21.5143947424253
7979746,1,2,26.6692992732531
7979747,1,1,33.7504157560831
7904139,1,1,40.0748560071194
7907080,1,1,10.6115527762005
7883519,1,1,24.1960252541455
7887385,1,1,25.949022476227
7883524,1,1,23.333549613447
7830660,1,1,17.0275440832574
7830658,1,1,7.70378797359905
7830646,1,1,7.70378797359905
7830648,1,4,12.4814883538435
7830646,1,2,7.70378797359905
7830662,1,2,20.9186679744546
7830665,1,2,20.3959201194433
7830658,1,3,7.70378797359905
7785278,1,2,23.0442981351878
7782169,1,1,23.0442981351878
7785273,1,3,10.2108074679058
7768403,1,1,15.2308053672573
7768404,1,1,29.1666112913007
7764305,1,1,60.9232214690293
7764309,1,1,15.2308053672573
7764303,1,1,60.9232214690293
7764309,1,7,15.2308053672573
7737177,1,1,36.2296086112792
7734742,1,1,30.6550328128124
7737180,1,2,32.9339638584078
7737177,1,2,36.2296086112792
7699515,1,1,31.4758623707331
7685280,1,1,15.2824536824693
7683361,1,1,25.5009961165533
7685282,1,2,20.9475984879534
7685280,1,2,15.2824536824693
7648325,1,2,26.4734732765834
7648325,1,1,26.4734732765834
7641442,1,2,31.2888908006417
8027699,1,1,36.6719779211635
8027697,1,2,9.59449630401756
8027715,1,2,18.1745755018541
8024318,1,1,9.59449630401756
7988851,1,2,22.5835877909431
7986239,1,1,35.6613116097356
7988847,1,2,45.1872079916253
7988830,1,1,33.2806246586517
7988868,1,1,48.6734699391477
7971116,1,1,33.474756583239
7971114,1,1,42.5462713251492
7967683,1,2,30.4223811995154
7967678,2,1,48.312857545585
7971130,1,1,28.4902116626295
7898687,1,1,33.8988865624715
