DIRECTORIO,SECUENCIA_PH,SECUENCIA_P,SECUENCIA_ENCUESTA,TIPO,P3077,P3078,P3079,P3080,P3081,P3082,P3083,P3084,P2990,P3085,P3099,CLASE_TE,COD_DEPTO,AREA,F_EXP
8025591,1,3,1,2,,1,,2,,,,2,2,12,30,1,47,"",127.101796866199
8025594,1,1,1,3,,2,,2,,,,2,2,48,30,1,47,"",81.8677556870447
8025640,1,3,1,1,2,1,800000,2,,2,,2,2,9,30,2,47,"",89.7822858330059
8025661,1,1,1,3,,2,,2,,,,2,2,52,34,1,70,"",93.890747143679
8025661,1,1,2,3,,1,,2,,,,2,2,52,18,1,70,"",93.890747143679
8025693,1,2,1,3,,2,,2,,,,2,2,39,38,1,70,"",48.1016790843975
8025763,1,2,1,2,,1,,2,,,,2,2,500,77,2,25,"",66.4956691257333
8025788,1,1,1,2,,1,,2,,,,2,2,500,60,2,25,"",111.693361993994
8025803,1,1,1,2,,2,,2,,,,2,2,24,42,1,25,"",422.524470313808
8025882,1,2,1,1,2,2,750000,2,,2,,2,2,48,27,1,15,"",361.509790581587
8025882,1,2,1,3,,1,,2,,,,2,2,60,54,1,15,"",361.509790581587
8025882,1,2,2,1,2,2,750000,2,,2,,2,2,36,24,1,15,"",361.509790581587
8025882,1,2,3,1,2,2,750000,2,,2,,2,2,36,24,1,15,"",361.509790581587
8025887,1,1,1,1,2,2,600000,2,,2,,2,2,36,56,1,15,"",155.990925772991
8025887,1,1,2,1,2,2,600000,2,,2,,2,2,24,45,1,15,"",155.990925772991
8025895,1,2,1,3,,1,,2,,,,2,2,48,60,1,15,"",166.507528947777
8025895,1,2,2,3,,1,,2,,,,2,2,48,23,1,15,"",166.507528947777
8025898,1,1,1,1,2,2,1300000,2,,2,,2,2,36,60,1,15,"",146.677068696614
8025898,1,1,2,1,1,2,1300000,1,280000,2,,1,2,252,57,1,15,"",146.677068696614
8025898,1,1,3,1,1,2,1300000,1,280000,2,,1,2,48,42,1,15,"",146.677068696614
8025918,1,1,1,1,2,1,1000000,2,,2,,2,2,120,62,2,15,"",321.891115999695
8025924,1,1,1,1,2,1,1200000,2,,2,,2,2,10,20,2,15,"",117.798070468945
8026010,1,2,1,2,,1,,2,,,,2,2,68,49,1,76,"",266.247653448748
8026010,1,2,1,3,,2,,2,,,,2,2,4,23,1,76,"",266.247653448748
8026028,1,2,1,1,2,2,400000,2,,2,,2,2,1,64,1,76,"",141.920359496129
8026062,1,1,1,1,2,1,1400000,2,,2,,2,2,6,39,1,76,"",263.431003594866
8026076,1,1,1,1,2,2,780000,2,,2,,2,2,72,37,1,17,"",154.722345261603
8026076,1,1,1,2,,2,,2,,,,2,2,13,37,1,17,"",154.722345261603
8026076,1,1,2,1,2,2,660000,2,,2,,2,2,2,47,1,17,"",154.722345261603
8026076,1,1,2,2,,1,,1,467000,,,2,2,120,56,1,17,"",154.722345261603
8026076,1,1,3,1,2,2,660000,2,,2,,2,2,4,38,1,17,"",154.722345261603
8026076,1,1,4,1,2,2,660000,2,,2,,2,2,6,32,1,17,"",154.722345261603
8026076,1,1,5,1,2,2,660000,2,,2,,2,2,8,35,1,17,"",154.722345261603
8026076,1,1,6,1,2,2,660000,2,,2,,2,2,10,36,1,17,"",154.722345261603
8026141,1,2,1,1,2,1,1500000,2,,2,,2,2,3,48,2,17,"",41.8470415572205
8026144,1,1,1,1,2,1,1000000,2,,2,,2,2,3,40,2,17,"",42.8887757958767
8026152,1,1,1,3,,1,,2,,,,2,2,120,48,2,17,"",37.2160971962632
8026156,1,1,1,1,2,1,1200000,2,,2,,2,2,12,40,2,17,"",59.8990451829021
8026184,1,1,1,3,,2,,3,130000,,,2,2,5,54,2,17,"",34.4484641262704
8026223,1,4,1,3,,1,,2,,,,2,2,480,80,2,17,"",16.9451044402802
8026290,1,1,1,1,1,1,1360000,1,370000,1,1500000,1,2,48,51,1,73,"",266.905452944067
8026290,1,1,1,3,,2,,2,,,,2,2,60,46,1,73,"",266.905452944067
8026290,1,1,2,1,1,1,1360000,1,370000,1,1500000,1,2,62,50,1,73,"",266.905452944067
8026290,1,1,3,1,1,1,1360000,1,370000,1,1500000,1,2,12,44,1,73,"",266.905452944067
8026290,1,1,4,1,1,1,1360000,1,370000,1,1500000,1,2,60,38,1,73,"",266.905452944067
8026297,1,1,1,1,1,2,1320000,1,375000,2,,2,2,18,26,1,73,"",138.289889136008
8026326,1,2,1,1,2,2,1200000,2,,2,,2,2,5,26,1,73,"",132.985416124266
8026326,1,2,2,1,2,2,1200000,2,,2,,2,2,4,24,1,73,"",132.985416124266
8026343,1,1,1,1,2,1,210000,2,,2,,2,2,1,42,2,73,"",56.1723790685541
8026343,1,1,2,1,2,1,210000,2,,2,,2,2,1,43,2,73,"",56.1723790685541
8026343,1,1,3,1,2,1,210000,2,,2,,2,2,1,45,2,73,"",56.1723790685541
8026343,1,1,4,1,2,1,210000,2,,2,,2,2,1,40,2,73,"",56.1723790685541
8026348,1,1,1,1,2,1,900000,2,,2,,2,2,16,55,2,73,"",49.0174203928285
8026348,1,1,1,3,,1,,2,,,,2,2,72,34,2,73,"",49.0174203928285
8026373,1,1,1,3,,2,,2,,,,2,2,30,44,1,66,"",23.3241420359979
8026388,1,1,1,1,2,1,1100000,2,,2,,2,2,24,41,1,66,"",33.7750533480251
8026388,1,1,2,1,2,1,1150000,2,,2,,2,2,21,35,1,66,"",33.7750533480251
8026388,1,1,3,1,2,1,1200000,2,,2,,2,2,15,35,1,66,"",33.7750533480251
8026435,1,1,1,1,1,1,1000000,2,,2,,2,2,8,32,2,66,"",50.8156983795422
8026435,1,1,1,3,,2,,2,,,,2,2,100,50,2,66,"",50.8156983795422
8026505,1,2,1,3,,2,,2,,,,2,2,120,38,1,05,05,87.5926297031047
8026508,1,1,1,1,1,2,1353333,1,328708,1,755754,1,1,18,30,1,05,05,362.00226414524
8026627,1,2,1,1,2,2,1300000,3,162500,2,,2,2,8,22,1,08,08,51.4133684257608
8026627,1,2,2,1,2,1,1300000,3,162500,2,,2,2,8,29,1,08,08,51.4133684257608
8026627,1,2,3,1,2,1,1300000,3,162500,2,,2,2,7,21,1,08,08,51.4133684257608
8026627,1,2,4,1,2,1,1300000,2,,2,,2,2,2,19,1,08,08,51.4133684257608
8026629,1,2,1,1,2,1,1800000,2,,2,,2,2,24,65,1,08,08,42.708362722644
8026664,1,1,1,1,2,1,1040000,2,,2,,2,2,5,20,1,08,08,71.189747905324
8026664,1,1,2,1,2,2,540000,2,,2,,2,2,2,20,1,08,08,71.189747905324
8026702,1,1,1,2,,2,,2,,,,2,2,48,55,1,08,08,49.5913613194777
8026724,1,3,1,2,,2,,2,,,,2,2,36,55,1,08,08,220.702160199887
8026748,1,2,1,1,2,2,60000,2,,2,,2,2,24,61,1,08,08,82.890043606422
8026799,1,2,1,2,,2,,2,,,,2,2,48,43,1,11,11,382.173185809443
8026884,1,1,1,2,,2,,2,,,,2,2,61,55,1,11,11,321.721034444168
8026996,1,3,1,1,2,1,900000,2,,2,,2,2,8,998,1,13,13,51.6686930296476
8027023,1,1,1,1,2,1,1000000,2,,2,,2,2,2,998,1,15,15,7.3551418747071
8027023,1,1,2,1,2,1,1000000,2,,2,,2,2,2,998,1,15,15,7.3551418747071
8027039,1,1,1,1,1,2,1300000,1,370500,2,,1,1,10,37,1,15,15,9.12502867645768
8027039,1,1,1,2,,1,,1,370500,,,2,2,180,37,1,15,15,9.12502867645768
8027053,1,1,1,2,,1,,2,,,,2,2,300,49,1,15,15,12.5352445955419
8027053,1,1,2,2,,1,,2,,,,2,2,13,18,1,15,15,12.5352445955419
8027080,1,2,1,1,2,2,900000,2,,2,,2,2,2,998,1,15,15,8.82756941185098
8027084,1,2,1,1,2,1,400000,2,,2,,2,2,2,998,1,15,15,17.4169488373673
8027094,1,1,1,1,2,1,800000,2,,2,,2,2,48,40,1,15,15,8.60521918372193
8027094,1,1,1,2,,1,,2,,,,2,2,60,61,1,15,15,8.60521918372193
8027094,1,1,1,3,,1,,2,,,,2,2,24,30,1,15,15,8.60521918372193
8027094,1,1,2,1,2,1,800000,2,,2,,2,2,36,45,1,15,15,8.60521918372193
8027094,1,1,2,2,,2,,2,,,,2,2,60,55,1,15,15,8.60521918372193
8027094,1,1,2,3,,1,,2,,,,2,2,30,28,1,15,15,8.60521918372193
8027094,1,1,3,3,,2,,2,,,,2,2,36,40,1,15,15,8.60521918372193
8027096,1,2,1,1,2,1,1014848,2,,2,,2,2,60,45,1,15,15,7.42224508777656
8027096,1,2,1,2,,1,,2,,,,2,2,180,60,1,15,15,7.42224508777656
8027096,1,2,2,1,2,2,1014848,2,,2,,2,2,4,18,1,15,15,7.42224508777656
8027096,1,2,2,2,,2,,2,,,,2,2,120,58,1,15,15,7.42224508777656
8027096,1,2,3,1,2,2,1014848,2,,2,,2,2,2,25,1,15,15,7.42224508777656
8027096,1,2,3,2,,2,,2,,,,2,2,12,50,1,15,15,7.42224508777656
8027096,1,2,4,1,2,2,1014848,2,,2,,2,2,6,24,1,15,15,7.42224508777656
8027183,1,1,1,1,1,1,1300000,1,370000,2,,1,1,360,63,1,17,17,20.8897581921881
8027265,1,1,1,3,,1,,2,,,,2,2,120,50,1,17,17,22.7062265166231
8027265,1,1,2,3,,2,,2,,,,2,2,72,25,1,17,17,22.7062265166231
8027307,1,2,1,3,,1,,2,,,,2,2,48,30,1,18,18,10.034027295145
8027323,1,1,1,3,,1,,2,,,,2,2,20,28,1,18,18,12.9077986810988
8027339,1,1,1,3,,2,,2,,,,2,2,96,38,1,18,18,3.81969132414323
8027339,1,1,2,3,,2,,2,,,,2,2,48,29,1,18,18,3.81969132414323
8027437,1,3,1,2,,2,,2,,,,2,2,48,38,1,19,19,17.41348621953
8027452,1,2,1,1,2,1,1000000,2,,2,,2,2,12,30,1,19,19,9.81242480231608
8027452,1,2,2,1,2,1,1000000,2,,2,,2,2,6,35,1,19,19,9.81242480231608
8027452,1,2,3,1,2,1,1000000,2,,2,,2,2,60,40,1,19,19,9.81242480231608
8027452,1,2,4,1,2,1,1000000,2,,2,,2,2,12,33,1,19,19,9.81242480231608
8027497,1,1,1,1,1,2,200000,2,,2,,2,2,24,60,1,19,19,5.17381945628498
8027515,1,1,1,1,2,1,250000,2,,2,,2,2,5,999,1,20,20,55.9271293963127
8027515,1,1,2,1,2,1,250000,2,,2,,2,2,5,999,1,20,20,55.9271293963127
8027572,1,2,1,2,,1,,2,,,,2,2,84,53,1,20,20,19.0018275654802
8027572,1,2,1,3,,1,,2,,,,2,2,84,24,1,20,20,19.0018275654802
8027576,1,1,1,1,1,1,872500,2,,2,,2,2,5,99,1,20,20,39.8871598975046
8027585,1,2,1,1,1,2,1200000,2,,2,,2,2,24,45,1,20,20,46.438635847853
8027590,1,1,1,1,2,1,860547,2,,2,,2,2,24,32,1,20,20,11.5583148301416
8027590,1,1,2,1,2,1,860547,2,,2,,2,2,15,28,1,20,20,11.5583148301416
8027596,1,1,1,1,1,1,1050000,2,,2,,2,2,12,999,1,20,20,13.6460916824003
8027598,1,1,1,1,2,2,860547,2,,2,,2,2,4,999,1,20,20,18.158667410245
8027598,1,1,1,2,,2,,2,,,,2,2,12,999,1,20,20,18.158667410245
8027638,1,1,1,3,,2,,2,,,,2,2,24,29,1,20,20,41.2333621737269
8027663,1,1,1,1,2,1,860547,2,,2,,2,2,24,24,1,20,20,30.6493846891642
8027663,1,1,1,2,,2,,1,421574,,,2,2,120,999,1,20,20,30.6493846891642
8027692,1,1,1,3,,2,,2,,,,2,2,240,55,1,23,23,9.18800028296701
8027722,1,1,1,2,,1,,2,,,,2,2,6,59,1,23,23,76.7544472127654
8027765,1,1,1,1,2,1,600000,2,,2,,2,2,6,19,1,41,41,12.6416958989871
8027765,1,1,2,1,2,1,600000,2,,2,,2,2,2,23,1,41,41,12.6416958989871
8027781,1,2,1,1,2,1,640000,2,,2,,2,2,9,25,1,41,41,29.5828932840695
8027781,1,2,2,1,2,1,640000,2,,2,,2,2,5,20,1,41,41,29.5828932840695
8027817,1,1,1,3,,2,,2,,,,2,2,28,18,1,41,41,19.1904623525679
8027830,1,2,1,3,,1,,2,,,,2,2,396,53,1,41,41,17.1041768988068
8027866,1,1,1,2,,2,,2,,,,2,2,144,38,1,44,44,6.10382110057839
8027869,1,3,1,2,,1,,2,,,,2,2,120,30,1,44,44,15.0758143102936
8027869,1,3,2,2,,1,,2,,,,2,2,120,29,1,44,44,15.0758143102936
8027881,1,1,1,1,2,1,480000,2,,2,,2,2,24,27,1,44,44,8.30491265210138
8027881,1,2,1,1,2,1,480000,2,,2,,2,2,24,27,1,44,44,8.30491265210138
8027881,1,2,1,2,,1,,2,,,,2,2,24,58,1,44,44,8.30491265210138
8027907,1,1,1,3,,2,,2,,,,2,2,36,18,1,44,44,5.30589874087602
8027907,1,1,2,3,,1,,2,,,,2,2,36,14,1,44,44,5.30589874087602
8027928,1,1,1,3,,2,,2,,,,2,2,60,38,1,44,44,6.31108800085083
8027939,1,1,1,2,,2,,2,,,,2,2,7,35,1,44,44,13.3087874877568
8028144,1,1,1,1,1,1,1500000,1,290000,2,,1,2,48,43,1,50,50,26.9030483682497
8028144,1,1,2,1,1,1,1500000,1,290000,2,,1,2,48,39,1,50,50,26.9030483682497
8028146,1,2,1,1,1,1,1462000,1,266500,1,650000,1,1,84,999,1,50,50,26.8055024628471
8028146,1,2,2,1,2,2,1200000,2,,2,,2,2,12,999,1,50,50,26.8055024628471
8028148,1,1,1,3,,1,,2,,,,2,2,96,27,1,50,50,33.0199249473143
8028175,1,1,1,1,1,1,1248750,2,,1,742395,2,2,99,99,1,50,50,45.6777745582759
8028175,1,1,2,1,1,2,1248750,2,,1,742395,2,2,99,99,1,50,50,45.6777745582759
8028175,1,1,3,1,1,2,1248750,2,,1,742395,2,2,99,99,1,50,50,45.6777745582759
8028175,1,1,4,1,2,2,1248750,2,,1,742395,2,2,99,99,1,50,50,45.6777745582759
8028175,1,1,5,1,2,2,1248750,2,,1,742395,2,2,99,99,1,50,50,45.6777745582759
8028188,1,1,1,3,,2,,2,,,,2,2,3,30,1,50,50,33.4527008421258
8028194,1,1,1,1,1,1,1200000,2,,2,,2,2,3,17,1,50,50,27.445520564316
8028199,1,1,1,1,1,1,1600000,2,,2,,2,2,9,34,1,50,50,25.4084345700136
8028199,1,1,1,3,,1,,2,,,,2,2,156,46,1,50,50,25.4084345700136
8028202,1,1,1,3,,2,,2,,,,2,2,36,34,1,50,50,20.3267476560109
8028238,1,1,1,1,1,1,1300000,1,266500,1,1242860,1,2,36,999,1,52,52,12.2617549530568
8028238,1,1,2,1,1,1,1300000,1,266500,1,1242860,1,2,25,999,1,52,52,12.2617549530568
8028269,1,1,1,1,2,2,1000000,2,,2,,2,2,24,32,1,52,52,13.3581753279463
8028269,1,1,2,1,2,2,1000000,2,,2,,2,2,24,30,1,52,52,13.3581753279463
8028466,1,1,1,1,2,1,2000000,2,,2,,2,2,10,30,1,63,63,30.7308571982974
8028466,1,1,1,2,,2,,2,,,,2,2,60,48,1,63,63,30.7308571982974
8028466,1,1,2,1,2,1,1300000,2,,2,,2,2,6,28,1,63,63,30.7308571982974
8028654,1,2,1,1,1,2,1300000,1,275000,1,750000,1,2,72,35,1,66,66,13.8618771383717
8028655,1,2,1,1,1,2,1300000,1,275000,2,,1,2,60,41,1,66,66,13.8618771383717
8028656,1,1,1,1,1,1,1700000,2,,2,,2,2,36,40,1,66,66,9.69510416684319
8028656,1,1,2,1,1,1,1300000,2,,2,,2,2,7,38,1,66,66,9.69510416684319
8028749,1,2,1,1,1,2,1300000,1,200000,2,,2,2,7,26,1,68,68,28.6390960271839
8028749,1,2,2,1,1,2,1300000,1,200000,2,,2,2,5,23,1,68,68,28.6390960271839
8028749,1,2,3,1,1,2,1300000,1,200000,2,,2,2,8,29,1,68,68,28.6390960271839
8028781,1,1,1,1,2,1,1500000,2,,2,,2,2,36,45,1,70,70,8.77282900491067
8028781,1,1,2,1,2,1,1500000,2,,2,,2,2,24,39,1,70,70,8.77282900491067
8028781,1,1,3,1,2,1,1700000,2,,2,,2,2,60,40,1,70,70,8.77282900491067
8028781,1,1,4,1,2,2,1500000,2,,2,,2,2,26,32,1,70,70,8.77282900491067
8028781,1,1,5,1,2,2,1500000,2,,2,,2,2,48,26,1,70,70,8.77282900491067
8028799,1,1,1,2,,1,,2,,,,2,2,240,53,1,70,70,11.9132931990081
8028821,1,2,1,1,1,2,1000000,1,377300,1,2600000,1,1,13,23,1,70,70,24.48553975893
8028831,1,1,1,1,2,1,1300000,2,,2,,2,2,24,45,1,70,70,14.9394173017574
8028831,1,1,2,1,2,1,1300000,2,,2,,2,2,48,46,1,70,70,14.9394173017574
8028831,1,1,3,1,2,1,1300000,2,,2,,2,2,60,40,1,70,70,14.9394173017574
8028831,1,1,4,1,2,1,1300000,2,,2,,2,2,48,50,1,70,70,14.9394173017574
8028831,1,1,5,1,2,1,1300000,2,,2,,2,2,15,42,1,70,70,14.9394173017574
8028845,1,3,1,1,2,2,1500000,2,,2,,2,2,36,28,1,70,70,20.7100966996565
8028845,1,3,1,2,,1,,2,,,,2,2,200,43,1,70,70,20.7100966996565
8028845,1,3,2,1,2,2,1500000,2,,2,,2,2,40,35,1,70,70,20.7100966996565
8028845,1,3,3,1,2,1,1500000,2,,2,,2,2,20,31,1,70,70,20.7100966996565
8028845,1,3,4,1,2,1,1500000,2,,2,,2,2,35,42,1,70,70,20.7100966996565
8028845,1,3,5,1,2,1,1500000,2,,2,,2,2,25,30,1,70,70,20.7100966996565
8028864,1,1,1,3,,1,,2,,,,2,2,48,40,1,70,70,13.159243507366
8028896,1,1,1,1,2,2,1300000,2,,2,,2,2,24,26,1,70,70,9.17176534380502
8028896,1,1,2,1,2,1,1500000,2,,2,,2,2,48,33,1,70,70,9.17176534380502
8028898,1,2,1,1,2,2,1500000,2,,2,,2,2,60,32,1,70,70,5.72116283585902
8028898,1,3,1,1,2,1,850000,2,,2,,2,2,48,35,1,70,70,5.72116283585902
8028898,1,3,2,1,2,2,900000,2,,2,,2,2,26,30,1,70,70,5.72116283585902
8028898,1,3,3,1,2,1,900000,2,,2,,2,2,30,32,1,70,70,5.72116283585902
8028913,1,2,1,1,2,2,630000,2,,2,,2,2,24,33,1,73,73,24.3240311608974
8028913,1,2,2,1,2,2,150000,2,,2,,2,2,2,19,1,73,73,24.3240311608974
8028958,1,2,1,2,,1,,2,,,,2,2,5,45,1,73,73,32.0100099827476
8028965,1,2,1,3,,2,,2,,,,2,2,185,45,1,73,73,29.2372404418144
8028991,1,1,1,3,,2,,2,,,,2,2,4,62,1,73,73,11.2338164683886
8028993,1,2,1,3,,2,,2,,,,2,2,24,66,1,73,73,19.1780583496187
8028996,1,2,1,3,,1,,2,,,,2,2,96,25,1,73,73,22.9285457462305
8028996,1,2,2,3,,1,,2,,,,2,2,3,13,1,73,73,22.9285457462305
8029031,1,1,1,1,1,2,1300000,2,,1,658000,2,2,40,62,1,73,73,29.1996753067503
8029031,1,1,2,1,2,1,1300000,2,,1,658000,2,2,12,26,1,73,73,29.1996753067503
8029138,1,1,1,2,,1,,2,,,,2,2,36,37,1,76,76,164.260995445037
8029147,1,1,1,2,,2,,2,,,,2,2,36,28,1,76,76,79.7647065616287
8029212,1,2,1,1,2,2,800000,2,,2,,2,2,12,30,1,76,76,98.4167577911424
8029212,1,2,2,1,2,1,2000000,2,,2,,2,2,12,30,1,76,76,98.4167577911424
8029213,1,2,1,1,2,2,200000,2,,2,,2,2,36,63,1,76,76,90.3009487316818
8029221,1,2,1,3,,2,,2,,,,2,2,60,83,1,76,76,93.4540232947695
8029242,1,1,1,2,,2,,2,,,,2,2,240,56,1,76,76,138.183957210493
8029305,1,1,1,2,,1,,2,,,,2,2,300,62,1,88,88,3.61078257429799
8029305,1,1,2,2,,1,,2,,,,2,2,144,51,1,88,88,3.61078257429799
8029305,1,1,3,2,,1,,2,,,,2,2,156,50,1,88,88,3.61078257429799
8029306,1,1,1,1,2,1,3000000,1,377000,2,,2,2,48,40,1,88,88,3.61597158640322
8029306,1,1,2,1,2,1,1500000,1,377000,2,,2,2,12,45,1,88,88,3.61597158640322
8029437,1,1,1,3,,1,,2,,,,2,2,48,36,2,13,"",103.355257343947
8029437,1,2,1,3,,1,,2,,,,2,2,24,41,2,13,"",103.355257343947
8029438,1,1,1,1,2,2,1125000,2,,2,,2,2,24,36,2,13,"",124.761549932879
8029438,1,1,1,3,,2,,2,,,,2,2,36,38,2,13,"",124.761549932879
8029510,1,2,1,3,,2,,2,,,,2,2,96,54,1,41,"",73.6952925162253
8029589,1,2,1,3,,1,,2,,,,2,2,150,36,2,76,"",143.461656472994
8029589,1,2,2,3,,1,,2,,,,2,2,120,38,2,76,"",143.461656472994
8029634,1,1,1,1,2,1,600000,2,,2,,2,2,120,40,2,23,"",204.495966576717
8029634,1,1,2,1,2,1,600000,2,,2,,2,2,144,45,2,23,"",204.495966576717
8029634,1,1,3,1,2,1,600000,2,,2,,2,2,48,48,2,23,"",204.495966576717
8029634,1,1,4,1,2,1,600000,2,,2,,2,2,96,36,2,23,"",204.495966576717
8029634,1,2,1,1,2,1,600000,2,,2,,2,2,11,35,2,23,"",204.495966576717
8029634,1,2,2,1,2,1,600000,2,,2,,2,2,12,40,2,23,"",204.495966576717
8029647,1,2,1,3,,2,,2,,,,2,2,60,28,2,23,"",176.807203024187
8029675,1,1,1,1,1,2,5500000,1,900000,1,1600000,1,1,51,55,1,11,11,175.291396331404
8029675,1,1,1,2,,1,,2,,,,2,2,51,25,1,11,11,175.291396331404
8029675,1,1,2,1,2,1,1700000,1,900000,1,1600000,1,1,13,35,1,11,11,175.291396331404
8029675,1,1,2,2,,2,,2,,,,2,2,51,30,1,11,11,175.291396331404
8029709,1,2,1,2,,1,,1,370000,,,1,2,121,998,1,13,13,59.5129730498003
8029744,1,1,1,1,2,1,2000000,2,,2,,2,2,8,57,1,15,15,9.68087158168717
8029793,1,1,1,1,2,1,2300000,2,,2,,2,2,36,48,1,17,17,6.26126201904063
8029862,1,1,1,1,2,1,384000,2,,2,,2,2,60,37,1,23,23,14.0007623359497
8029862,1,1,2,1,2,1,384000,2,,2,,2,2,64,40,1,23,23,14.0007623359497
8029862,1,1,3,1,2,1,384000,2,,2,,2,2,72,39,1,23,23,14.0007623359497
8029862,1,1,4,1,2,1,384000,2,,2,,2,2,36,30,1,23,23,14.0007623359497
8029877,1,1,1,3,,1,,2,,,,2,2,120,60,1,23,23,19.6885720349293
8029877,1,1,2,3,,2,,2,,,,2,2,60,27,1,23,23,19.6885720349293
8029895,1,1,1,1,2,1,1200000,2,,2,,2,2,6,54,1,41,41,25.5383089508346
8029895,1,1,1,3,,2,,2,,,,2,2,120,52,1,41,41,25.5383089508346
8029900,1,1,1,1,2,2,240000,2,,2,,2,2,36,44,1,41,41,10.9354810179911
8029900,1,1,1,3,,1,,2,,,,2,2,24,18,1,41,41,10.9354810179911
8029912,1,1,1,1,2,2,1000000,2,,2,,2,2,13,45,1,41,41,14.3601578900179
8029912,1,1,1,3,,2,,2,,,,2,2,36,49,1,41,41,14.3601578900179
8029912,1,1,2,1,2,2,1000000,2,,2,,2,2,10,47,1,41,41,14.3601578900179
8029912,1,1,2,3,,1,,2,,,,2,2,36,72,1,41,41,14.3601578900179
8029960,1,2,1,1,1,2,1300000,1,290000,1,1300000,1,2,36,35,1,50,50,29.0312364708598
8029960,1,2,2,1,1,2,1300000,1,290000,1,1300000,1,2,36,31,1,50,50,29.0312364708598
8029960,1,2,3,1,1,2,1300000,1,290000,1,1300000,1,2,24,28,1,50,50,29.0312364708598
8029960,1,2,4,1,1,2,1300000,1,290000,1,1300000,1,2,18,25,1,50,50,29.0312364708598
8029960,1,2,5,1,1,1,1300000,1,290000,1,1300000,1,2,36,30,1,50,50,29.0312364708598
8029960,1,2,6,1,1,1,1300000,1,290000,1,1300000,1,2,24,26,1,50,50,29.0312364708598
8029990,1,3,1,2,,1,,2,,,,2,2,5,28,1,52,52,18.4491925180035
8030030,1,1,1,2,,2,,2,,,,2,2,60,999,1,52,52,7.22929199609456
8030044,1,1,1,1,2,1,800000,2,,2,,2,2,10,36,1,54,54,38.7126630711924
8030071,1,2,1,1,2,1,800000,2,,2,,2,2,12,28,1,54,54,105.430957906265
8030072,1,1,1,1,1,1,1300000,2,,2,,2,2,24,30,1,54,54,94.5179540646735
8030072,1,1,1,2,,1,,2,,,,2,2,72,45,1,54,54,94.5179540646735
8030072,1,1,2,1,1,2,1300000,2,,2,,2,2,24,25,1,54,54,94.5179540646735
8030079,1,1,1,1,2,2,1300000,2,,2,,2,2,13,45,1,63,63,16.1168711471085
8030141,1,4,1,1,1,1,1000000,2,,2,,2,2,60,55,1,66,66,24.8543745783544
8030177,1,1,1,3,,2,,2,,,,2,2,60,60,1,73,73,59.268750850668
8030177,1,1,2,3,,2,,2,,,,2,2,60,30,1,73,73,59.268750850668
8030177,1,5,1,3,,2,,2,,,,2,2,6,35,1,73,73,59.268750850668
8030206,1,3,1,1,2,2,773788,2,,2,,2,2,1,45,1,76,76,119.029142500822
8030283,1,1,1,1,2,1,180000,2,,2,,2,2,3,52,1,13,"",262.637658916082
8030283,1,1,2,1,2,1,180000,2,,2,,2,2,3,51,1,13,"",262.637658916082
8030330,1,1,1,3,,2,,2,,,,2,2,60,20,2,44,"",155.462030907307
8030330,1,1,2,3,,2,,2,,,,2,2,36,13,2,44,"",155.462030907307
8030330,1,1,3,3,,2,,2,,,,2,2,24,10,2,44,"",155.462030907307
8030400,1,1,1,1,2,1,900000,2,,2,,2,2,99,99,2,20,"",45.195222357809
8030402,1,1,1,1,2,1,900000,2,,2,,2,2,24,99,2,20,"",34.0141241962151
8030471,1,1,1,1,2,1,900000,2,,2,,2,2,120,33,1,20,"",122.932436083566
8030473,1,1,1,1,1,1,1500000,2,,2,,2,2,24,27,1,20,"",129.757335407822
8030473,1,1,2,1,1,1,0,2,,2,,2,2,2,32,1,20,"",129.757335407822
8030485,1,1,1,1,2,1,675000,2,,2,,2,2,3,55,2,20,"",85.1448882731511
8030503,1,1,1,2,,1,,2,,,,2,2,48,64,2,20,"",87.8964896984875
8030503,1,1,2,2,,1,,2,,,,2,2,120,76,2,20,"",87.8964896984875
8030530,1,1,1,1,2,1,750000,2,,2,,2,2,15,60,2,68,"",24.6078541018462
8030535,1,1,1,1,2,1,950000,2,,2,,2,2,8,29,2,68,"",16.7616892635565
8030553,1,1,1,1,2,1,500000,2,,2,,2,2,13,55,2,68,"",8.78305937766558
8030554,1,1,1,1,2,1,200000,2,,2,,2,2,28,22,2,68,"",24.8471753524837
8030554,1,1,2,1,2,1,300000,2,,2,,2,2,8,16,2,68,"",24.8471753524837
8030556,1,2,1,1,2,1,430000,2,,2,,2,2,5,24,2,68,"",21.8821548213885
8030589,1,1,1,3,,2,,2,,,,2,2,24,32,1,68,"",91.0057182183887
8030597,1,1,1,3,,1,,2,,,,2,2,1,43,2,68,"",113.288710146117
8030603,1,1,1,3,,1,,2,,,,2,2,6,54,2,68,"",69.2751479105813
8030606,1,1,1,1,2,1,1000000,2,,2,,2,2,5,42,2,68,"",74.3753953252035
8030606,1,1,1,3,,1,,2,,,,2,2,36,30,2,68,"",74.3753953252035
8030608,1,2,1,3,,2,,2,,,,2,2,36,49,2,68,"",69.2751479105813
8030613,1,1,1,3,,2,,2,,,,2,2,12,58,2,68,"",74.3753953252035
8030616,1,1,1,1,2,1,1400000,2,,2,,2,2,7,21,1,68,"",96.4851522658624
8030871,1,1,1,3,,2,,2,,,,2,2,74,40,2,54,"",48.6846669791918
8030883,1,1,1,1,2,2,1200000,2,,2,,2,2,60,57,2,52,"",278.459571049079
